sid	ch	det	crystal	a0	a1	a2
0	0	0	0	0.147096	0.100415	1.53004e-09
0	1	1	0	0.0	1.0	0.0
0	2	2	0	0.201782	0.0998144	5.96119e-10
0	3	3	0	0.0	1.0	0.0
0	4	4	0	0.0	0.0	0.0
0	5	5	0	0.0	1.0	0.0
0	6	6	0	-0.0735812	0.0999527	-6.60474e-09
0	7	7	0	0.0	1.0	0.0
0	8	8	0	-0.0253998	0.100519	-1.3401e-08
0	9	9	0	0.0	1.0	0.0
0	10	10	0	0.109094	0.100066	-7.51814e-09
0	11	11	0	0.0	1.0	0.0
0	12	12	0	0.266062	0.10029	-4.15915e-09
0	13	13	0	0.0	1.0	0.0
0	14	14	0	0.187582	0.0997435	-5.90201e-09
0	15	15	0	0.0	1.0	0.0
1	0	16	0	0.03344	0.0998989	-5.91896e-10
1	1	17	0	0.0	1.0	0.0
1	2	18	0	0.0408191	0.100175	-1.51349e-08
1	3	19	0	0.0	1.0	0.0
1	4	20	0	0.861125	0.0990878	7.69679e-08
1	5	21	0	0.0	1.0	0.0
1	6	22	0	-0.414418	0.10033	-2.11554e-08
1	7	23	0	0.0	1.0	0.0
1	8	24	0	0.121093	0.100069	-2.44659e-10
1	9	25	0	0.0	1.0	0.0
1	10	26	0	0.290103	0.0998238	-9.59765e-09
1	11	27	0	0.0	1.0	0.0
1 12 -1.44327 0.105131 -3.19282e-08 0.10521 -4.6673e-08
1	13	29	0	0.0	1.0	0.0
1 14 -0.175259 0.10006 1.97696e-08 1.43289 -6.79654e-05
1	15	31	0	0.0	1.0	0.0
2	0	32	0	0.101717	0.100094	-6.68975e-09
2	1	33	0	0.0	1.0	0.0
