sid	ch	det	crystal	a0	a1	a2
0	0	0	0	0.186644	0.100399	-6.34406e-10
0	1	1	0	0.0	1.0	0.0
0	2	2	0	0.211523	0.0997855	-3.21612e-09
0	3	3	0	0.0	1.0	0.0
0	4	4	0	0.0	0.0	0.0
0	5	5	0	0.0	1.0	0.0
0	6	6	0	-0.277272	0.0999775	-1.23092e-08
0	7	7	0	0.0	1.0	0.0
0	8	8	0	-0.21087	0.100488	-1.99555e-08
0	9	9	0	0.0	1.0	0.0
0	10	10	0	0.080064	0.100026	-1.01036e-08
0	11	11	0	0.0	1.0	0.0
0	12	12	0	0.345063	0.100281	-6.00739e-09
0	13	13	0	0.0	1.0	0.0
0	14	14	0	0.143567	0.0997575	-9.57607e-09
0	15	15	0	0.0	1.0	0.0
1	0	16	0	-0.0603091	0.0996922	9.46719e-10
1	1	17	0	0.0	1.0	0.0
1	2	18	0	0.0131441	0.100165	-1.49325e-08
1	3	19	0	0.0	1.0	0.0
1	4	20	0	-0.192057	0.0997672	2.09214e-08
1	5	21	0	0.0	1.0	0.0
1	6	22	0	-0.31761	0.100286	-2.31074e-08
1	7	23	0	0.0	1.0	0.0
1	8	24	0	0.0772234	0.100026	3.23113e-09
1	9	25	0	0.0	1.0	0.0
1	10	26	0	0.32535	0.0996886	4.38342e-09
1	11	27	0	0.0	1.0	0.0
1 12 -1.44327 0.105131 -3.19282e-08 0.087289 1.52588e-06
1	13	29	0	0.0	1.0	0.0
1 14 -0.288594 0.0997405 2.1318e-08 0.0994791 5.22104e-08
1	15	31	0	0.0	1.0	0.0
2	0	32	0	0.142865	0.100097	-1.12293e-08
2	1	33	0	0.0	1.0	0.0
