sid	ch	det	crystal	a0	a1	a2
0	0	0	0	0.158056	0.100782	-1.1186e-09
0	1	1	0	0.0	1.0	0.0
0	2	2	0	0.332064	0.100051	-3.38581e-09
0	3	3	0	0.0	1.0	0.0
0	4	4	0	0.0	0.0	0.0
0	5	5	0	0.0	1.0	0.0
0	6	6	0	-0.274804	0.0999823	-1.38204e-08
0	7	7	0	0.0	1.0	0.0
0	8	8	0	-0.32268	0.100416	-2.48524e-08
0	9	9	0	0.0	1.0	0.0
0	10	10	0	0.0523056	0.100041	-1.07981e-08
0	11	11	0	0.0	1.0	0.0
0	12	12	0	0.339515	0.100221	-5.835e-09
0	13	13	0	0.0	1.0	0.0
0	14	14	0	0.104034	0.0997865	-1.03275e-08
0	15	15	0	0.0	1.0	0.0
1	0	16	0	-0.119996	0.0998808	2.85406e-09
1	1	17	0	0.0	1.0	0.0
1	2	18	0	-0.205334	0.100227	-2.13551e-08
1	3	19	0	0.0	1.0	0.0
1	4	20	0	0.121916	0.0993845	4.30422e-08
1	5	21	0	0.0	1.0	0.0
1	6	22	0	-0.0583305	0.100144	-1.50917e-08
1	7	23	0	0.0	1.0	0.0
1	8	24	0	0.191835	0.0999916	5.32258e-09
1	9	25	0	0.0	1.0	0.0
1	10	26	0	0.526789	0.100166	-1.16198e-08
1	11	27	0	0.0	1.0	0.0
1	12	28	0	-1.44327	0.105131	-3.19282e-08
1	13	29	0	0.0	1.0	0.0
1	14	30	0	-0.156881	0.100083	1.68892e-08
1	15	31	0	0.0	1.0	0.0
2	0	32	0	0.102851	0.100096	-1.12566e-08
2	1	33	0	0.0	1.0	0.0
